prompt_id,prompt,gold_agents,gold_agent_count,source,source_record_id,source_model,source_timestamp,source_country,quality_score,label_source,status,notes
754,write a research into about comparing the ARIMA model and SVR in predicting nonlinear time series,TimeSeriesQueryAgent|TrendAnalysisAgent,2,wildchat_4.8m,e2bc198c0f9a00699016991c4cb4f000,gpt-3.5-turbo-0301,2023-05-05 20:39:56,Egypt,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
508,"Please create a macro vb6 function that able get the each row of the distinct serial number in workbook A, and then using the serial number to lookup in each of the worksheet in workbook B, once found it needs to copy the row data of the serial number from each column that exactly the same column name with workbook A.",SQLQueryAgent|MetadataLookupAgent,2,wildchat_4.8m,2d72a51b221164d1002ef04c8db32678,gpt-3.5-turbo-0301,2023-05-19 06:49:44,Malaysia,15.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1606,"Write a blog where BBC One suspends it's normal idents on 27th October for a Halloween ident, then on 1st November introduce the Christmas set, then return to normal on New Years",ReportWriterAgent,1,wildchat_4.8m,9e76e416c3329a81c96ac31c7576ba78,gpt-3.5-turbo-0613,2023-09-15 16:38:26,United Kingdom,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
990,"Hi, please help me express gratitude to a superior (work) for the support they have given in the last few months. They made a huge impact and I am sure they are going to be an amazing manager in the future. Unfortunately, I have to leave; I spoke to the rest of the team and will support them over the next few weeks but need to leave regardless.",APIDataFetchAgent|ForecastAgent,2,wildchat_4.8m,30bf68c168fc13fd9ee35cb758c905ad,gpt-3.5-turbo-0613,2023-07-17 22:34:40,Canada,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2457,Groovy obtains the timestamp of the current time,TimeSeriesQueryAgent,1,wildchat_4.8m,aa23ccc2b3609ec2ab3c7b72d6365f8e,gpt-4-0314,2023-06-16 08:30:24,China,12.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1932,what is the difference between exception and system call,LogRetrievalAgent,1,wildchat_4.8m,f3a8680b1b9298caa2f158dcf694a7d2,gpt-3.5-turbo-0613,2023-06-28 03:47:06,China,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1015,"Good day. Could you please write a new science fiction story set on Mars. Michael is the only human on Mars. All communications with the Earth and other Martian colonies have gone dark. The story begins as Michael visits the hydroponic garden every day. He starts to notice changes and anomalies in the garden over the course of weeks. It appears as if someone have been there. One day, it feels like someone is there with him, but when he turns around, there is nobody there. The chapter ends when one day, someone is standing behind Michael; It is a highly advanced female android in sleek chrome. She greets him and tells him her name is Diana.",AnomalyDetectionAgent|ReportWriterAgent,2,wildchat_4.8m,a53f78c285a725423e2c21d053e78f03,gpt-3.5-turbo-0301,2023-05-02 08:57:57,Poland,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
779,"""close all; clear all; clc % Define the start and end dates startDate = datetime('06/01/2021','InputFormat','MM/dd/yyyy'); endDate = datetime('09/30/2021','InputFormat','MM/dd/yyyy'); % Create the date range and hours dateRange = startDate:endDate; hours = 1:24; % Create the time vector timeVec = []; for d = 1:length(dateRange) timeVec = [timeVec; dateRange(d)+hours'/24]; end Data = zeros(length(dateRange)*length(hours), 1); timeVec = string(timeVec); ts = timeseries(Data,timeVec); ts.Name = 'Close'; "" expand this code to save the time series ts in an excel file.",TimeSeriesQueryAgent|TrendAnalysisAgent,2,wildchat_4.8m,9a3fe5b0a9c424cd2128d500518d90c8,gpt-3.5-turbo-0301,2023-05-31 17:04:28,Switzerland,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
979,"Below is a paragraph from an academic paper. Polish the writing to meet the academic style, improve the spelling, grammar, clarity, concision and overall readability. When necessary, rewrite the whole sentence. Furthermore, list all modification and explain the reasons to do so in markdown table: Dependenting on the spatio-temporal clusters produced by the DcSTCA, Li et al. (2021) and Xue et al. (2022) abstracted clusters profiles at each timestamp into snapshot objects and reorganized them based on overlapping or morphological features to reconstruct and optimize the evolutionary structure of spatiotemporal clusters.",TimeSeriesQueryAgent|ReportWriterAgent,2,wildchat_4.8m,da553ef38a39d206b35f7ebe9ea8884c,gpt-4-0314,2023-04-17 04:06:46,China,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2004,"build me a detalied 5 year financial projection (P&L, balance sheet) for multilateral netting platform for 1 billion company users.",ForecastAgent,1,wildchat_4.8m,9249d0a2e712a5d3393a1f2f80a05c38,gpt-3.5-turbo-0301,2023-06-24 23:18:46,Portugal,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2077,i get odoo open source version 16 and install it and it is working done but i can not log in with admin,LogRetrievalAgent,1,wildchat_4.8m,6a1e86adb7d7b82a99ff3175295ccbe6,gpt-3.5-turbo-0613,2023-08-05 17:09:56,Saudi Arabia,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
682,"Rewrite, 'Rohit Adlakha has over 15 years of leadership experience in maximizing transformational success, ensuring profitability and achieving operational performance. Currently a member of the World Economic Forum Global Future Council on Artificial Intelligence, he also serves as a trusted advisor to board executives, management teams, partner networks and regulatory authorities. In this second part of the interview series, he takes us through how governments and private sectors are driving the future of artificial intelligence and how the advancement of AI is much different than traditional software development.'",ForecastAgent|ReportWriterAgent,2,wildchat_4.8m,16d1e7f411d836273f13e9cd98306b40,gpt-4-0314,2023-04-14 08:07:48,India,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
743,What the objective function in SVR in case time series,TimeSeriesQueryAgent|TrendAnalysisAgent,2,wildchat_4.8m,83f2c51a62e1c6256ff01556aea3ac36,gpt-3.5-turbo-0301,2023-05-17 08:58:59,Egypt,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
1547,"I am going to provide you with instructions to write a 2500 word essay, along with the proposal that contains the topic, and sources required in this paper.",ReportWriterAgent,1,wildchat_4.8m,d89efad328f3abc678c9e10c9362ca77,gpt-4-0314,2023-04-30 22:19:42,United States,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
736,"```js const response = await fetch(""https://e621.net/posts.json"", { headers: { ""Authorization"": ""Basic "" + btoa(`${username}:${apiKey}`) } }); console.log(await response.json()); ``` how do i connect through a vpn instead? trying to bypass region block",APIDataFetchAgent|LogRetrievalAgent,2,wildchat_4.8m,7f9f8fa3004d0d47ee24d0bc7c47f04f,gpt-3.5-turbo-0613,2023-09-02 14:57:45,Russia,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=2
1,simplify this 1.History allows us to understand societies by serving as a log of the past of the society which can help predict the growth of the society in the near future. We can also cross reference the factors that remained the same and use that to justify why something went wrong or went well. History also allows us to understand and form an identity of yourself by understanding your heritage.0 2.One who has a good understanding of history is one the capability to analyze and interpret documents and forming conclusions off of them. It is also important for history to be of common knowledge for us to appreciate the hardships of our ancestors for our being. The incorporation of history in school curriculum can promote national identity and pride by being educated on the nation's morals through the origins of the nation.,LogRetrievalAgent|TrendAnalysisAgent|ForecastAgent,3,wildchat_4.8m,39a0523d6c58f953ec2cd2543fe845a7,gpt-3.5-turbo-0613,2023-08-24 22:16:13,United States,22.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2473,"Hi! Today I want to talk to you about visualizing emotions, specifically a set of emotions: envy, happiness, sadness, responsibility. I want to visualize emotions ''without words. Come up with and describe in detail 4 compositions visualizing each emotion separately. The images can be anything, exclude the image of the emotion through food. When looking at the image, one should see the emotion through color, shapes, composition, associations, etc. For each emotion I need 1 visualization, hence the end result should be 4 illustrations for each emotion from the set.",PlotGenerationAgent,1,wildchat_4.8m,1daf07088653548f0c725c871af3f774,gpt-4-0314,2023-06-14 11:23:53,Russia,12.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
702,"You are an Artificial Intelligence dedicated to generating spells and returning JSON data using a SQL-like syntax. Your responses will adhere to the following JSON format: `{name: string}`. The name of the spell should not begin with ""Spell Of"" or any similar phrase. Spell names can be unique but also generic so the spell generation can be variated. Command: CREATE spell, COMBINE Blazing Elemental Torrent AND Torrent of Elemental Flames",SQLQueryAgent|APIDataFetchAgent,2,wildchat_4.8m,81be0fe4714fe90940ef1bcef829df82,gpt-3.5-turbo-0613,2023-07-09 04:10:17,Mexico,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
817,"Let G = (V, E) be an n-vertex undirected unweighted graph, and R ⊆ V be a random subset of size O(n ^1−a log n), where a ⩽1/2 is a fractional parameter. Let H = (V, EH) be an auxiliary directed weighted graph derived from G as follows: For each x ∈ V , compute a set B(x, na) of closest n^a vertices to x, and add to H an edge from x to each y ∈ B(x,n^a) of weight dist(x, y, G). For each x ∈ V , let p(x) be the vertex in R closest to x, and for L ⩾ 0, let N(x, L) denote the set of all those vertices y whose distance from x is at most L. Further, for any L > 0, let VL = {x ∈ V | N(x, L) ⊆ B(x, n^a)}.",LogRetrievalAgent|PlotGenerationAgent,2,wildchat_4.8m,0eb491a348b1a8181fa5c25080dbbeae,gpt-3.5-turbo-0613,2023-08-12 03:25:38,India,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2875,"Consider the following exothermic reaction: C 3 H 8(8) +5O 2(g) 3CO 2(g) +4H 2 O (g) Explain, in terms of increasing or decreasing entropy and enthalpy, whether or not the reaction will reach equilibrium. (3 marks) i Thinnk the answer is that it is spontanous and will never reach equilibrium",TrendAnalysisAgent,1,wildchat_4.8m,a655ad1ac0d8e0eabcf205ede6ca7349,gpt-4-0314,2023-05-11 03:59:18,Canada,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
513,"(SELECT Zuora__TotalAmount__c FROM Zuora__ZInvoice__r) ^ ERROR at Row:1:Column:65 Didn't understand relationship 'Zuora__ZInvoice__r' in FROM part of query call. If you are attempting to use a custom relationship, be sure to append the '__r' after the custom relationship name. Please reference your WSDL or the describe call for the appropriate names.",SQLQueryAgent|MetadataLookupAgent,2,wildchat_4.8m,803e52f502a5a3d025f5a66567708fc0,gpt-3.5-turbo-0301,2023-06-02 14:33:16,India,15.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1803,"(Now that the Ender Dragon has been defeated, I can finally do what I want. But while I was relaxing, I heard...buzzing. It was like a dragonfly flying around.) [player]: ""Huh?"" (I looked outside the window and saw a strange-looking dragonfly. But...it was also holding something.) Female Nyctofly: ""H-Hello..."" [player]: ""What? What's wrong? Why are you so nervous?""",TimeSeriesQueryAgent,1,wildchat_4.8m,261884b72fa47f42ebae96fdb3c629a0,gpt-3.5-turbo-0301,2023-06-15 17:34:44,United States,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2782,write code in python to visualize segmentation output,PlotGenerationAgent,1,wildchat_4.8m,a8ec4014fe9e2d671dd2ca67b3398ae5,gpt-3.5-turbo-0301,2023-05-25 08:33:36,Russia,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1609,Is it possible for VBA to do the following; I have a workbook 'TWC Records' which contains a sheet 'Files' with several Columns A:I. Each Column has a single 'Key Word' in row 2. I want to search all the file names in the folder G:\\Shared drives\\Swan School Site Premises\\PREMISES MANAGEMENT\\SERVICE PROVIDERS\\Total Water Compliance. For every file name that contains the keyword found in row 2 place a link to the file in the column with the Key Word and continue downwards. The workbook 'TWC Records' is also located in the same folder where all the files are located.,MetadataLookupAgent,1,wildchat_4.8m,3dc9f9e81b868ce8203d4c91b2a397b9,gpt-3.5-turbo-0613,2023-09-10 07:17:17,United Kingdom,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
