prompt_id,prompt,gold_agents,gold_agent_count,source,source_record_id,source_model,source_timestamp,source_country,quality_score,label_source,status,notes,semantic_group_id,semantic_split
1155,"<ipython-input-1-f42bf834c5a3>:9: FutureWarning: The error_bad_lines argument has been deprecated and will be removed in a future version. Use on_bad_lines in the future. data = pd.read_csv(url, error_bad_lines=False) Skipping line 7071: expected 29 fields, saw 34 Skipping line 21206: expected 29 fields, saw 32 --------------------------------------------------------------------------- NameError Traceback (most recent call last) <ipython-input-1-f42bf834c5a3> in <cell line: 31>() 29 # Оценка производительности модели на тестовой выборке 30 y_pred = rfc.predict(X_test) ---> 31 accur = accuracy_score(y_test, y_pred) 32 print(""Accuracy:"", accur) 33 NameError: name 'accuracy_score' is not defined",LogRetrievalAgent|ForecastAgent,2,wildchat_4.8m,3a92f4262e333d8462e2f22c772bb44e,gpt-3.5-turbo-0301,2023-05-06 09:41:17,Russia,11.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=2,749,train
123,source code of spark dealing with log file using function select and withColumn,SQLQueryAgent|LogRetrievalAgent|AnomalyDetectionAgent,3,wildchat_4.8m,e16b900a0c881d6408999a611eefa92c,gpt-3.5-turbo-0301,2023-06-22 15:02:05,China,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0,750,train
1923,write me Line chart data structure python program,PlotGenerationAgent,1,wildchat_4.8m,70b2b176077aac7a8ed4df51860231a4,gpt-3.5-turbo-0301,2023-06-14 09:46:46,Saudi Arabia,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,751,train
2431,What does “The Principle of Least Privilege” mean as applied to security? -Each user should have only the absolute minimum permissions necessary to complete their current responsibilities. -Access to sensitive data should be granted only to executives in the company. -Users who were recently hired within an organization should hold the lowest levels of user permissions. -Permanent access to an organization’s most critical assets should be limited to the current administrator.,StatisticalAnalysisAgent,1,wildchat_4.8m,4d8cdc61c0884a6b35a039a9e30d11c9,gpt-3.5-turbo-0613,2023-07-07 10:13:40,Mauritius,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,752,train
2980,"I need you to act as a professional English paper teacher, please help me to improve my expression. Here is my expression: Similarly, the volume of multiple organs of zebrafish from 4dpf to 19 dpf were observed and calculated. The specific method for calculating the total volume of zebrafish are introduced in Section 2.5. The volume of zebrafish during the development process were quantitatively calculated and displayed in Fig. 11. It can more intuitively and clearly analyze the organ development of zebrafish at 4-19 dpf stage. From Fig. 11, the volume development of zebrafish shows a gradually increasing trend. This growth trend is consistent with the normal growth law of fish under normal feeding conditions[33, 34].",TrendAnalysisAgent,1,wildchat_4.8m,596a7817cb7d615a608450f3d3a27f8f,gpt-4-0314,2023-04-22 14:12:19,United States,11.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,753,train
357,"Grammar Check. ""Serpent's Hand. Just accept the anomalous as an integral part of the universe rather than try in vain to either confine or destroy it. Also you get free access to the Wanderer's Library which contains multiverses worth of knowledge. I image it works like the library from The Last Airbender, where you're allowed to take anything you want so long as you don't use it for nefarious purposes.""",AnomalyDetectionAgent|ReportWriterAgent,2,wildchat_4.8m,188127ac473256e156b84a6e82726057,gpt-3.5-turbo-0301,2023-04-30 02:33:02,United States,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,754,train
447,"Power BI: I have three tables Table 1: Planned Progress Status (Columns: Accountable, Previous, Current, Cumulative), Actual Progress Status (Columns: Accountable, Previous, Current, Cumulative), Variance Progress Status (Columns: Accountable, Previous, Current, Cumulative). I need to combine these 3 to one visual Table with First Column as Item with values Planned, Actual and Variance while all others remain same.",MetadataLookupAgent|StatisticalAnalysisAgent,2,wildchat_4.8m,c7cecd4fed05b3a468134e37ad14725d,gpt-3.5-turbo-0613,2023-08-20 11:49:27,Saudi Arabia,16.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,558,train
860,"Artificial intelligence-assisted drug development system 3.Economic benefit forecast (quantity or amount of market demand, and the applicant expects to achieve product market share or annual sales volume (users), sales revenue)",StatisticalAnalysisAgent|ForecastAgent,2,wildchat_4.8m,65a1e27efac20a84acd97360a93d9cf6,gpt-3.5-turbo-0613,2023-07-16 15:25:36,China,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,755,train
2353,"Write a concise summary of the following. Be sure to preserve important details: Is your world a lot like our current planet Earth? If so, what about it would be helpful to research or understand? And if your world is unlike earth or takes place in space, what phenomena can you draw from to make that experience feel more intensely real or interesting to your reader?",SummaryAgent,1,wildchat_4.8m,10e1476cdfdf6929a8d510b62973b1fa,gpt-3.5-turbo-0301,2023-05-02 11:35:22,Morocco,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,756,train
829,"Power BI: Bar Chart, I have a table with Due dates. I need to show the bar chart as weekly in x axist. How ever my due date hierarchy has only Year Month Quarter etc not weekly",TrendAnalysisAgent|PlotGenerationAgent,2,wildchat_4.8m,c63c1f11f6d26a6eeb1cc7eb61a62123,gpt-3.5-turbo-0613,2023-08-29 12:24:12,Saudi Arabia,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,757,train
2270,"edit: According to the Resource-Based View (RBV), IT capabilities are a valuable source of competitive advantage as they are rare, non-substitutable and cannot be easily replicated by competitors in comparison to IT resources (Zhang et al., 2009). However, some dimensions of IT capabilities may lose their distinctiveness over time and become standardized and available to most rivals and are not unique and reclassified as IT resources. In other words, they become necessary but not sufficient to create competitive advantages.",TrendAnalysisAgent,1,wildchat_4.8m,2fc9548204ff9d2805bc9f63a7ecf4e7,gpt-3.5-turbo-0301,2023-05-26 15:19:01,Iran,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,45,train
2639,"What does ""x!"" mean in mathematics?",StatisticalAnalysisAgent,1,wildchat_4.8m,edd4844b3724e2b41701ad70176882bd,gpt-3.5-turbo-0301,2023-04-11 05:34:18,United States,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,758,train
180,"--------------------------------------------------------------------------- AttributeError Traceback (most recent call last) c:\\Users\\harold.noble\\Documents\\apps\\i2ms-analytics\\working folder\\test copy.ipynb Cell 4 line 5 1 query_open_inq = ( 2 ""SELECT inquiry_id, clean_text FROM inquiry_analytics_vw;"" 3 ) ----> 5 with connection.connect(**mydbconfig) as mydb: 6 mycursor = mydb.cursor() 8 mycursor.execute(query_open_inq, (open_inquiry_id,)) AttributeError: __enter__",SQLQueryAgent|LogRetrievalAgent|MetadataLookupAgent,3,wildchat_4.8m,b4ffa65981a64f004f6616e5b20fb8de,gpt-3.5-turbo-0613,2023-09-11 13:27:21,United States,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0,759,train
2968,"Projects to be delivered using the agile method usually has high degree of uncertainty and scope is usually not yet fully defined. Instead, lightweight estimation methods can be used to generate a fast, high level forecast, which can be easily adjusted as changes arise. Detailed estimates are: Group of answer choices Necessary for managing project risks and should be conducted at the beginning of the project. Critical for accurately determining project timelines and should be conducted by subject matter experts. Essential for obtaining accurate resource allocation and should be conducted by project managers. Less valuable in the early stages of the project and can be refined and updated as the project progresses.""",ForecastAgent,1,wildchat_4.8m,25a580b784fd89e541776d4805816d38,gpt-3.5-turbo-0613,2023-09-10 02:53:09,Singapore,11.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,760,train
2122,https://www.google.com/search?client=safari&rls=en&q=how+many+times+a+genz+log+in+to+banking+app&ie=UTF-8&oe=UTF-8,LogRetrievalAgent,1,wildchat_4.8m,e2afd8a4150787dc6914c1b2e590b8d5,gpt-3.5-turbo-0613,2023-07-10 14:46:41,Greece,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,761,train
2411,"with 5000, if someone wanted to dollar cost average to a price of 150 per share, how much should they buy if the current price is 175?",StatisticalAnalysisAgent,1,wildchat_4.8m,12f324f924238ab136821ecd68a32fd9,gpt-3.5-turbo-0613,2023-08-19 00:53:52,United States,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,762,train
2680,Can I have a summary of the Trust indenture Act,SummaryAgent,1,wildchat_4.8m,fd51496c5f1df98cf9fb029a9835046a,gpt-3.5-turbo-0301,2023-05-11 00:56:04,United States,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,763,train
2739,Hi! put the sentences in the passive voice - Mary shut the window because it was cold,TimeSeriesQueryAgent,1,wildchat_4.8m,8f200438521fd7e0363290217f5ea270,gpt-3.5-turbo-0301,2023-05-09 20:51:10,Netherlands,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,764,train
493,"write a 1300 word essay using this prompt with quotes Both Capellanus and Meun include lengthy discussions of women’s “nature.” How are we to understand these passages in light of 1) the texts’ purported aims (to teach the reader about love) and 2) the historical context in which they were written? What does this paradox (promoting pursuit of women while also drawing upon/contributing to a misogynistic tradition or discourse) accomplish in medieval discussions/debates on conceptions of love, desire, sexuality, and gender relations?",TrendAnalysisAgent|ReportWriterAgent,2,wildchat_4.8m,fa80179f13bc685feb65e184cd9b21e3,gpt-4-0314,2023-04-23 23:45:45,United States,15.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,765,train
36,"Buffy and Spike are dating. It’s Spike’s birthday and Buffy doesn’t know what to get him. Buffy eventually comes up with an idea, and convinces Dawn and Joyce to go along with it. Spike goes to his and Buffy’s bedroom, and sees Buffy, Dawn and Joyce all on the bed. They’re all wearing short pink nightgowns and slippers. Buffy tells Spike that his present is that he gets all three of them. (Write a 5000 word story based on this prompt. Include a lot of dialogue. Describe all the naughty things Spike does with his present).",AnomalyDetectionAgent|SummaryAgent|ReportWriterAgent,3,wildchat_4.8m,658ea4290f4aa2548a42cecff027ef18,gpt-3.5-turbo-0301,2023-06-09 19:46:09,United Kingdom,18.5,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0,7,train
2420,"For research analysis, Please suggest a better cricket team combination from current ipl 2023 declared teams of gujarat titans and Lucknow super giants team players based on their player performance factors like batting average, strike rate, bowling economy rate, wickets taken, fielding performance and their overall contribution to the team success in ipl 2023 matches?",StatisticalAnalysisAgent,1,wildchat_4.8m,4e854540bcc3d52c55e54b4a9b173a7d,gpt-3.5-turbo-0301,2023-05-07 08:00:35,India,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,766,train
2864,How can I have a sense of how big the number 467.9 k is? Give me some creative examples to help me visualize it.,PlotGenerationAgent,1,wildchat_4.8m,c4f3afd174bacea60cbdf58572dd2ddf,gpt-4-0314,2023-04-15 00:40:56,Uruguay,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,767,train
757,In the context of gene expression time series data. What is the most common algorithm to analyze it?,TimeSeriesQueryAgent|TrendAnalysisAgent,2,wildchat_4.8m,3f520a64a2f693cf13c331f7cbb30dbd,gpt-4-0314,2023-04-18 09:16:47,Netherlands,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,768,train
788,"rephrase ""Lunit is a public company that develops medical AI software that helps conquer cancer. With cancer, survival is often determined by how early it is caught, and Lunit’s cancer screening AI helps doctors to detect it earlier. Lunit INSIGHT can detect abnormal radiological results with up to 97-99% accuracy on chest x-rays. Many of these abnormalities are invisible to the human eye and would be missed by doctors without Lunit’s help. Lunit SCOPE uses AI to predict treatment responses to help doctors make well-informed decisions about how to treat a patient.""",AnomalyDetectionAgent|ForecastAgent,2,wildchat_4.8m,a2a16af0c7742494031688a30adbeb91,gpt-3.5-turbo-0301,2023-05-08 10:53:29,India,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,769,train
2210,"Hi - in R Shiny one can make boxes in a dashboard like this (https://rstudio.github.io/shinydashboard/structure.html): box( title = ""Histogram"", status = ""primary"", solidHeader = TRUE, collapsible = TRUE, plotOutput(""plot3"", height = 250) ), box( title = ""Inputs"", status = ""warning"", solidHeader = TRUE, ""Box content here"", br(), ""More box content"", sliderInput(""slider"", ""Slider input:"", 1, 100, 50), textInput(""text"", ""Text input:"") ) Do you know what the equivalent code is in Python?",PlotGenerationAgent,1,wildchat_4.8m,6dcc32ed1cae1ad9f290f815b6fa0385,gpt-3.5-turbo-0613,2023-09-15 08:40:40,Denmark,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,770,train
